2024-03-27 00:15:33.243336	1	20.9	48.0
2024-03-27 00:15:33.243336	2	9.0	67.0
2024-03-27 00:15:43.055922	1	20.9	48.0
2024-03-27 00:15:43.055922	2	8.9	67.0
2024-03-27 00:18:30.257494	1	20.9	48.0
2024-03-27 00:18:30.257494	2	8.9	67.0
2024-03-27 00:18:39.542910	1	20.9	48.0
2024-03-27 00:18:39.542910	2	8.9	67.0
2024-03-27 00:21:27.255197	1	21.0	48.0
2024-03-27 00:21:27.255197	2	8.9	67.0
2024-03-27 00:21:36.070220	1	21.0	48.0
2024-03-27 00:21:36.070220	2	8.8	67.0
2024-03-27 00:24:24.243992	1	20.9	48.0
2024-03-27 00:24:24.243992	2	8.8	67.0
2024-03-27 00:24:32.547913	1	20.9	48.0
2024-03-27 00:24:32.547913	2	8.8	67.0
2024-03-27 00:27:21.215528	1	20.9	48.0
2024-03-27 00:27:21.215528	2	8.8	67.0
2024-03-27 00:27:29.052088	1	20.9	48.0
2024-03-27 00:27:29.052088	2	8.8	68.0
2024-03-27 00:30:18.238372	1	20.9	48.0
2024-03-27 00:30:18.238372	2	8.8	68.0
2024-03-27 00:30:25.693398	1	20.9	48.0
2024-03-27 00:30:25.693398	2	8.8	68.0
2024-03-27 00:33:15.243337	1	20.9	48.0
2024-03-27 00:33:15.243337	2	8.8	68.0
2024-03-27 00:33:22.082365	1	20.9	48.0
2024-03-27 00:33:22.082365	2	8.7	68.0
2024-03-27 00:36:12.280084	1	21.0	48.0
2024-03-27 00:36:12.280084	2	8.7	68.0
2024-03-27 00:36:18.600137	1	21.0	48.0
2024-03-27 00:36:18.600137	2	8.7	68.0
2024-03-27 00:39:09.257781	1	20.9	48.0
2024-03-27 00:39:09.257781	2	8.7	68.0
2024-03-27 00:39:15.184228	1	20.9	48.0
2024-03-27 00:39:15.184228	2	8.6	68.0
2024-03-27 00:42:06.284323	1	20.9	48.0
2024-03-27 00:42:06.284323	2	8.6	68.0
2024-03-27 00:42:11.600651	1	20.9	48.0
2024-03-27 00:42:11.600651	2	8.6	68.0
2024-03-27 00:45:03.355625	1	20.9	48.0
2024-03-27 00:45:03.355625	2	8.6	68.0
2024-03-27 00:45:08.142037	1	20.9	48.0
2024-03-27 00:45:08.142037	2	8.6	68.0
2024-03-27 00:48:00.280720	1	21.0	48.0
2024-03-27 00:48:00.280720	2	8.6	68.0
2024-03-27 00:48:04.618548	1	21.0	48.0
2024-03-27 00:48:04.618548	2	8.5	68.0
2024-03-27 00:50:57.275910	1	21.0	48.0
2024-03-27 00:50:57.275910	2	8.5	68.0
2024-03-27 00:51:01.129989	1	21.0	48.0
2024-03-27 00:51:01.129989	2	8.5	68.0
2024-03-27 00:53:54.362440	1	21.0	48.0
2024-03-27 00:53:54.362440	2	8.5	68.0
2024-03-27 00:53:57.700099	1	21.0	48.0
2024-03-27 00:53:57.700099	2	8.5	68.0
2024-03-27 00:56:51.292647	1	21.0	49.0
2024-03-27 00:56:51.292647	2	8.5	68.0
2024-03-27 00:56:54.207707	1	21.0	49.0
2024-03-27 00:56:54.207707	2	8.4	68.0
2024-03-27 00:59:48.289100	1	21.0	48.0
2024-03-27 00:59:48.289100	2	8.4	68.0
2024-03-27 00:59:50.665416	1	21.0	48.0
2024-03-27 00:59:50.665416	2	8.4	68.0
2024-03-27 01:02:45.351845	1	21.0	49.0
2024-03-27 01:02:45.351845	2	8.4	68.0
2024-03-27 01:02:47.169615	1	21.0	49.0
2024-03-27 01:02:47.169615	2	8.4	68.0
2024-03-27 01:05:42.300845	1	21.0	49.0
2024-03-27 01:05:42.300845	2	8.4	68.0
2024-03-27 01:05:43.683406	1	21.0	49.0
2024-03-27 01:05:43.683406	2	8.4	68.0
2024-03-27 01:08:39.325955	1	21.0	48.0
2024-03-27 01:08:39.325955	2	8.4	68.0
2024-03-27 01:08:40.293612	1	21.0	48.0
2024-03-27 01:08:40.293612	2	8.4	68.0
2024-03-27 01:11:36.358626	1	21.0	49.0
2024-03-27 01:11:36.358626	2	8.4	68.0
2024-03-27 01:11:36.771502	1	21.0	49.0
2024-03-27 01:11:36.771502	2	8.3	68.0
2024-03-27 01:14:33.232733	1	21.0	49.0
2024-03-27 01:14:33.232733	2	8.3	68.0
2024-03-27 01:14:33.389334	1	21.0	49.0
2024-03-27 01:14:33.389334	2	8.3	68.0
2024-03-27 01:17:29.875653	1	21.0	49.0
2024-03-27 01:17:29.875653	2	8.3	68.0
2024-03-27 01:17:30.362039	1	21.0	48.0
2024-03-27 01:17:30.362039	2	8.3	68.0
2024-03-27 01:20:26.269505	1	21.0	48.0
2024-03-27 01:20:26.269505	2	8.3	68.0
2024-03-27 01:20:27.391331	1	21.0	49.0
2024-03-27 01:20:27.391331	2	8.3	68.0
2024-03-27 01:23:22.805191	1	21.0	49.0
2024-03-27 01:23:22.805191	2	8.2	68.0
2024-03-27 01:23:24.380577	1	21.0	49.0
2024-03-27 01:23:24.380577	2	8.2	68.0
2024-03-27 01:26:19.274481	1	21.0	49.0
2024-03-27 01:26:19.274481	2	8.2	68.0
2024-03-27 01:26:21.343363	1	21.0	48.0
2024-03-27 01:26:21.343363	2	8.2	68.0
2024-03-27 01:29:15.796030	1	21.0	48.0
2024-03-27 01:29:15.796030	2	8.2	68.0
2024-03-27 01:29:18.357653	1	21.0	49.0
2024-03-27 01:29:18.357653	2	8.2	68.0
2024-03-27 01:32:12.358949	1	21.0	49.0
2024-03-27 01:32:12.358949	2	8.2	68.0
2024-03-27 01:32:15.453238	1	21.0	48.0
2024-03-27 01:32:15.453238	2	8.2	68.0
2024-03-27 01:35:08.842132	1	21.0	48.0
2024-03-27 01:35:08.842132	2	8.1	68.0
2024-03-27 01:35:12.374910	1	21.0	49.0
2024-03-27 01:35:12.374910	2	8.1	68.0
2024-03-27 01:38:05.342616	1	21.0	49.0
2024-03-27 01:38:05.342616	2	8.1	68.0
2024-03-27 01:38:09.429073	1	21.0	49.0
2024-03-27 01:38:09.429073	2	8.1	68.0
2024-03-27 01:41:01.820378	1	21.0	49.0
2024-03-27 01:41:01.820378	2	8.1	68.0
2024-03-27 01:41:06.411777	1	21.0	49.0
2024-03-27 01:41:06.411777	2	8.1	68.0
2024-03-27 01:43:58.354356	1	21.0	49.0
2024-03-27 01:43:58.354356	2	8.1	68.0
2024-03-27 01:44:03.408291	1	21.0	49.0
2024-03-27 01:44:03.408291	2	8.1	68.0
2024-03-27 01:46:54.859775	1	21.0	49.0
2024-03-27 01:46:54.859775	2	8.1	69.0
2024-03-27 01:47:00.408728	1	21.0	49.0
2024-03-27 01:47:00.408728	2	8.1	69.0
2024-03-27 01:49:51.436064	1	21.0	49.0
2024-03-27 01:49:51.436064	2	8.0	69.0
2024-03-27 01:49:57.438659	1	21.0	49.0
2024-03-27 01:49:57.438659	2	8.0	69.0
2024-03-27 01:52:47.819935	1	21.0	49.0
2024-03-27 01:52:47.819935	2	8.0	69.0
2024-03-27 01:52:54.471480	1	21.0	49.0
2024-03-27 01:52:54.471480	2	8.0	69.0
2024-03-27 01:55:44.389099	1	21.0	49.0
2024-03-27 01:55:44.389099	2	8.0	69.0
2024-03-27 01:55:51.433427	1	21.0	49.0
2024-03-27 01:55:51.433427	2	8.0	69.0
2024-03-27 01:58:40.864400	1	21.0	49.0
2024-03-27 01:58:40.864400	2	8.0	69.0
2024-03-27 01:58:48.459762	1	21.0	49.0
2024-03-27 01:58:48.459762	2	8.0	69.0
2024-03-27 02:01:37.372350	1	21.0	49.0
2024-03-27 02:01:37.372350	2	8.0	69.0
2024-03-27 02:01:45.476427	1	21.0	49.0
2024-03-27 02:01:45.476427	2	8.0	69.0
2024-03-27 02:04:33.896417	1	21.0	49.0
2024-03-27 02:04:33.896417	2	7.9	69.0
2024-03-27 02:04:42.442925	1	21.0	49.0
2024-03-27 02:04:42.442925	2	7.9	69.0
2024-03-27 02:07:30.368984	1	21.0	49.0
2024-03-27 02:07:30.368984	2	7.9	69.0
2024-03-27 02:07:39.458026	1	21.0	49.0
2024-03-27 02:07:39.458026	2	7.9	69.0
2024-03-27 02:10:26.904532	1	21.0	49.0
2024-03-27 02:10:26.904532	2	7.9	69.0
2024-03-27 02:10:36.481072	1	21.0	49.0
2024-03-27 02:10:36.481072	2	7.9	69.0
2024-03-27 02:13:23.417466	1	21.0	49.0
2024-03-27 02:13:23.417466	2	7.9	69.0
2024-03-27 02:13:33.482908	1	21.0	49.0
2024-03-27 02:13:33.482908	2	7.9	69.0
2024-03-27 02:16:19.971445	1	21.0	49.0
2024-03-27 02:16:19.971445	2	7.9	69.0
2024-03-27 02:16:30.475543	1	21.0	49.0
2024-03-27 02:16:30.475543	2	7.9	69.0
2024-03-27 02:19:16.418210	1	21.0	49.0
2024-03-27 02:19:16.418210	2	7.8	69.0
2024-03-27 02:19:27.492131	1	21.0	49.0
2024-03-27 02:19:27.492131	2	7.8	69.0
2024-03-27 02:22:12.942167	1	21.0	49.0
2024-03-27 02:22:12.942167	2	7.8	69.0
2024-03-27 02:22:24.548563	1	21.0	49.0
2024-03-27 02:22:24.548563	2	7.8	69.0
2024-03-27 02:25:09.448624	1	21.0	49.0
2024-03-27 02:25:09.448624	2	7.8	69.0
2024-03-27 02:25:21.482472	1	21.0	49.0
2024-03-27 02:25:21.482472	2	7.8	69.0
2024-03-27 02:28:05.933815	1	21.0	49.0
2024-03-27 02:28:05.933815	2	7.8	69.0
2024-03-27 02:28:18.511678	1	21.0	49.0
2024-03-27 02:28:18.511678	2	7.8	69.0
2024-03-27 02:31:02.445218	1	21.0	49.0
2024-03-27 02:31:02.445218	2	7.8	69.0
2024-03-27 02:31:15.496609	1	21.0	49.0
2024-03-27 02:31:15.496609	2	7.8	69.0
2024-03-27 02:33:58.979277	1	21.0	49.0
2024-03-27 02:33:58.979277	2	7.8	69.0
2024-03-27 02:34:12.508059	1	21.0	49.0
2024-03-27 02:34:12.508059	2	7.8	69.0
2024-03-27 02:39:51.981564	1	21.0	49.0
2024-03-27 02:39:51.981564	2	7.7	69.0
2024-03-27 02:40:06.522891	1	21.0	49.0
2024-03-27 02:40:06.522891	2	7.7	69.0
2024-03-27 02:42:48.537967	1	21.0	49.0
2024-03-27 02:42:48.537967	2	7.7	69.0
2024-03-27 02:43:03.569343	1	21.0	49.0
2024-03-27 02:43:03.569343	2	7.7	69.0
2024-03-27 02:45:45.023284	1	21.0	49.0
2024-03-27 02:45:45.023284	2	7.7	69.0
2024-03-27 02:46:00.608404	1	21.1	49.0
2024-03-27 02:46:00.608404	2	7.7	69.0
2024-03-27 02:48:41.578335	1	21.1	49.0
2024-03-27 02:48:41.578335	2	7.7	69.0
2024-03-27 02:48:57.562193	1	21.1	49.0
2024-03-27 02:48:57.562193	2	7.7	69.0
2024-03-27 02:51:38.022164	1	21.1	49.0
2024-03-27 02:51:38.022164	2	7.7	69.0
2024-03-27 02:51:54.555993	1	21.1	49.0
2024-03-27 02:51:54.555993	2	7.7	69.0
2024-03-27 02:54:34.602215	1	21.1	49.0
2024-03-27 02:54:34.602215	2	7.7	69.0
2024-03-27 02:54:51.569893	1	21.1	49.0
2024-03-27 02:54:51.569893	2	7.7	69.0
2024-03-27 02:57:31.061268	1	21.1	49.0
2024-03-27 02:57:31.061268	2	7.7	69.0
2024-03-27 02:57:48.588892	1	21.1	49.0
2024-03-27 02:57:48.588892	2	7.7	69.0
2024-03-27 03:00:27.581354	1	21.1	49.0
2024-03-27 03:00:27.581354	2	7.6	69.0
2024-03-27 03:00:45.580303	1	21.1	49.0
2024-03-27 03:00:45.580303	2	7.6	69.0
2024-03-27 03:03:24.102873	1	21.1	49.0
2024-03-27 03:03:24.102873	2	7.6	69.0
2024-03-27 03:03:42.671754	1	21.1	49.0
2024-03-27 03:03:42.671754	2	7.6	69.0
2024-03-27 03:06:20.587125	1	21.1	49.0
2024-03-27 03:06:20.587125	2	7.6	69.0
2024-03-27 03:06:39.645948	1	21.1	49.0
2024-03-27 03:06:39.645948	2	7.6	69.0
2024-03-27 03:09:17.086060	1	21.1	49.0
2024-03-27 03:09:17.086060	2	7.6	69.0
2024-03-27 03:09:36.617527	1	21.1	49.0
2024-03-27 03:09:36.617527	2	7.6	69.0
2024-03-27 03:12:13.631255	1	21.1	49.0
2024-03-27 03:12:13.631255	2	7.6	69.0
2024-03-27 03:12:33.607817	1	21.1	49.0
2024-03-27 03:12:33.607817	2	7.6	69.0
2024-03-27 03:15:10.120477	1	21.1	49.0
2024-03-27 03:15:10.120477	2	7.6	69.0
2024-03-27 03:15:30.614473	1	21.1	49.0
2024-03-27 03:15:30.614473	2	7.6	69.0
2024-03-27 03:18:06.665988	1	21.1	49.0
2024-03-27 03:18:06.665988	2	7.6	69.0
2024-03-27 03:18:27.648527	1	21.1	49.0
2024-03-27 03:18:27.648527	2	7.6	69.0
2024-03-27 03:21:03.164932	1	21.1	49.0
2024-03-27 03:21:03.164932	2	7.6	69.0
2024-03-27 03:21:24.608817	1	21.1	49.0
2024-03-27 03:21:24.608817	2	7.6	69.0
2024-03-27 03:23:59.705202	1	21.1	49.0
2024-03-27 03:23:59.705202	2	7.5	69.0
2024-03-27 03:24:21.635384	1	21.1	49.0
2024-03-27 03:24:21.635384	2	7.5	69.0
2024-03-27 03:26:56.164514	1	21.1	49.0
2024-03-27 03:26:56.164514	2	7.5	69.0
2024-03-27 03:27:18.679595	1	21.1	49.0
2024-03-27 03:27:18.679595	2	7.5	69.0
2024-03-27 03:29:52.706100	1	21.1	49.0
2024-03-27 03:29:52.706100	2	7.5	69.0
2024-03-27 03:30:15.684889	1	21.1	49.0
2024-03-27 03:30:15.684889	2	7.5	69.0
2024-03-27 03:32:49.178918	1	21.1	49.0
2024-03-27 03:32:49.178918	2	7.5	69.0
2024-03-27 03:33:12.651591	1	21.1	49.0
2024-03-27 03:33:12.651591	2	7.5	69.0
2024-03-27 03:35:45.651768	1	21.1	49.0
2024-03-27 03:35:45.651768	2	7.5	69.0
2024-03-27 03:36:09.689495	1	21.1	49.0
2024-03-27 03:36:09.689495	2	7.5	69.0
2024-03-27 03:38:42.183464	1	21.1	49.0
2024-03-27 03:38:42.183464	2	7.5	69.0
2024-03-27 03:39:06.729696	1	21.1	49.0
2024-03-27 03:39:06.729696	2	7.5	69.0
2024-03-27 03:41:38.678773	1	21.1	49.0
2024-03-27 03:41:38.678773	2	7.5	69.0
2024-03-27 03:42:03.686145	1	21.1	49.0
2024-03-27 03:42:03.686145	2	7.5	69.0
2024-03-27 03:44:35.193935	1	21.1	49.0
2024-03-27 03:44:35.193935	2	7.5	69.0
2024-03-27 03:45:00.677763	1	21.1	49.0
2024-03-27 03:45:00.677763	2	7.5	69.0
2024-03-27 03:47:31.683974	1	21.1	49.0
2024-03-27 03:47:31.683974	2	7.5	69.0
2024-03-27 03:47:57.696601	1	21.1	49.0
2024-03-27 03:47:57.696601	2	7.5	69.0
2024-03-27 03:50:28.210708	1	21.1	49.0
2024-03-27 03:50:28.210708	2	7.4	69.0
2024-03-27 03:50:54.713150	1	21.1	49.0
2024-03-27 03:50:54.713150	2	7.4	69.0
2024-03-27 03:53:24.774343	1	21.1	49.0
2024-03-27 03:53:24.774343	2	7.4	69.0
2024-03-27 03:53:51.694608	1	21.1	49.0
2024-03-27 03:53:51.694608	2	7.4	69.0
2024-03-27 03:56:21.232519	1	21.1	49.0
2024-03-27 03:56:21.232519	2	7.4	69.0
2024-03-27 03:56:48.762682	1	21.1	49.0
2024-03-27 03:56:48.762682	2	7.4	69.0
2024-03-27 03:59:17.822969	1	21.1	49.0
2024-03-27 03:59:17.822969	2	7.4	69.0
2024-03-27 03:59:45.704372	1	21.1	49.0
2024-03-27 03:59:45.704372	2	7.4	69.0
2024-03-27 04:02:14.264711	1	21.1	49.0
2024-03-27 04:02:14.264711	2	7.4	69.0
2024-03-27 04:02:42.737287	1	21.2	49.0
2024-03-27 04:02:42.737287	2	7.4	69.0
2024-03-27 04:05:10.771094	1	21.2	49.0
2024-03-27 04:05:10.771094	2	7.4	70.0
2024-03-27 04:05:39.763566	1	21.2	49.0
2024-03-27 04:05:39.763566	2	7.4	70.0
